source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
1576683529448755328,193.50817846782095,55.959784778923755,,,,,1.731607,0.33836722,,"VARIABLE",0,false,false,false,true,false,false,false,,,,,,,
1510374147844219904,206.8843267438112,49.313201807217496,,,,,1.881019,0.16552424,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3377166289889430656,95.74037353106223,22.51309871600816,,,,,1.8813683,1.8783841,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
418551920284673408,10.12724197930297,56.53718879378639,14.090976249252234,49.12564571845064,-31.595374311196693,3.2626884,1.9425238,1.1434835,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
426558460884582016,14.177450998208093,60.71672280471204,,,,,2.0645833,0.41073465,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4493746564376875520,263.7341968642716,12.559009843277153,,,,,2.1082857,0.6185856,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
142853330981747328,46.29487462677558,38.83980896875264,,,,,2.111629,2.1664658,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
2067518817314952576,305.55710787667306,40.2566736114266,,,,,2.1137252,0.9935477,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
1279798794197267072,221.24648617076684,27.074315757773466,13.82667260913517,-50.81825554241812,21.02352084436887,3.5287786,2.1833525,1.1840065,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
160886283751041408,74.24843702624405,33.16601472318802,7.249065034494049,3.8169754472223425,-17.786274545345467,2.525028,2.1975422,1.4451852,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
1869302503206674304,311.5547590119282,33.9717003123585,,,,,2.2109652,1.1279578,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4302054339959905920,296.56498571046956,10.613252703828636,5.589928355256642,16.232737511703284,-1.354232773419788,2.6228507,2.223692,1.4782449,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
423018377034969216,2.2990654282325518,59.14897576410493,,,,,2.232691,0.7120874,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3220756843825383936,83.00165624929525,-0.2990788925812489,,,,,2.2487726,0.17005849,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3377072212924335488,93.71906923878569,22.50675368193066,,,,,2.2620378,1.8538378,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
1222646935698492160,233.67254376294218,26.714295174747274,42.24080076261629,118.92724128982546,-87.71096348146563,10.337642,2.2693703,0.529583,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
1563590579347125632,200.98237336533253,54.92525907860076,40.213284471127004,122.46748022957269,-22.68188642875364,3.8996084,2.282647,0.5343387,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
804753180515722624,155.58176101601168,41.49966386040507,17.798718499448466,-73.74880343645458,28.259324999144575,3.3351755,2.32451,1.645093,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
4429785739602747392,236.0675744297602,6.4258326669088035,43.94497411580315,133.92233920144864,45.55042108403326,2.6528404,2.3253543,1.3348399,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
2106630885454013184,283.83388403904866,43.946451132674866,10.440410406499382,20.136233498600635,81.34922542993326,2.949213,2.3616831,2.4237096,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
856096765753549056,165.46097417209683,56.38257749355825,38.60307997876443,79.9586126663101,32.364540942038154,5.990816,2.3985364,0.49357748,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3704342295607157120,193.89877797423057,3.3972301950318524,17.4064804454874,-469.7138768334123,-53.70998944969009,2.7638447,2.4037774,1.8989389,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
2193192137376175488,319.64633694354825,62.58579604829105,,,,,2.428267,0.6600125,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
792588939773693568,178.45836676657404,53.694797326318046,,,,,2.4362755,0.5198331,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4473334474604992384,265.86794661822,4.568012245771951,39.22844495769126,-41.79318180686009,159.42988775386635,2.723848,2.4423249,1.2892413,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
2202630001603369856,325.87694430713873,58.78002783444686,0.11902358415373226,3.4393409565980617,-4.108339831164347,3.066256,2.450726,2.2709079,,"VARIABLE",0,false,false,false,true,false,false,true,,,,,,,
702343774145932544,140.2625728404832,34.39263287351821,14.704195701416294,-218.72256286031558,16.555167975677605,2.57108,2.488654,1.6008933,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
1625209684868707328,245.9977069286059,61.514463511632556,35.71632757836309,-16.394368866203294,57.09390745268847,3.7073624,2.494415,1.0970564,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
2816504901198512768,346.19050678740496,15.205082982106333,,,,,2.5036576,0.47082543,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
1297565458994346240,247.55452931903397,21.48954466071868,22.002254438170677,-98.82186841087012,-14.869239096336226,10.0778885,2.547638,1.1411304,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
1415230383034813824,262.6080575941285,52.301443329615346,8.919816494942994,-16.12587706896328,11.357536206993439,3.1540642,2.5482864,1.1480441,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
1244946371540479616,208.67086285879768,18.39612273503526,,,,,2.5583582,0.90092707,,"NOT_AVAILABLE",0,true,true,false,false,false,false,false,,,,,,,
3990320597065899776,168.52777245409249,20.523137041266512,,,,,2.5716317,0.5655391,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3736865265441207424,195.54291476874843,10.95923674149768,30.210957333166505,-273.792912720649,19.803882348563043,2.4419389,2.619051,1.1567237,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3384529341302871296,100.98300597068413,25.131074836391473,3.747653899374491,-4.853370650365749,-11.780095106031592,2.4030926,2.6483977,1.4132671,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
447071293401293056,46.19914439438418,53.50642323794812,14.125159961030231,-14.193633797013735,-8.684344352814376,10.844564,2.651,1.0181456,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
2026116260337482112,292.6803397469523,27.959624176962155,8.981563552668588,4.915363569551001,-11.127208901450981,9.432404,2.651682,1.3495245,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
779106556394253824,167.41547770774767,44.4983642995888,23.227226550456237,-62.62009416691988,-27.777557179537723,2.8429632,2.68003,1.3199959,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
510204838759030144,21.45661245731054,60.235067611380984,32.02972419177956,296.42007959813117,-49.12702186535588,4.49161,2.6805298,0.5723715,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
1339952869195300608,258.7616572468772,36.809174548038804,8.899064345249363,-27.40209075014929,2.924771069071474,2.791239,2.7025177,1.4799106,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
1312665361415345920,250.31919789825196,31.604583878359982,,,,,2.7169063,0.8981335,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
1381119031215320576,247.16079375745315,41.881650687920455,8.486623721850398,28.560299773638302,-6.402429210261193,2.7607467,2.7236698,3.1317515,,"VARIABLE",0,false,false,false,true,false,false,true,,,,,,,
1887953690728237568,340.7506395031158,30.221130397877182,16.630835440035625,19.957041650494183,-18.971073148866992,10.188452,2.7250793,1.109237,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
1312665361414730624,250.31915796740566,31.604519240231134,,,,,2.7632272,0.9015522,,"NOT_AVAILABLE",0,true,true,false,false,false,false,false,,,,,,,
641662895638787584,146.46258258682883,23.7742057827888,14.33944287393727,-46.15399801533371,-10.798759173770152,3.4493499,2.7839565,1.0609426,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
2255173119658513408,288.13986191145926,67.66194921202765,33.34994526763806,94.59853339300898,92.37402429966892,3.0684147,2.8079169,1.2463834,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
168726523212358272,58.53304404662457,31.88359461391294,3.855550617532855,7.27424808859301,-9.14135670813523,2.690974,2.8219895,0.35094476,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,28444.018,3.1701,0.0358,429.2982,1.4339,1.393,0.762
1824534959611831680,296.84697410021977,18.53431498544213,5.967380825829624,7.276983030772307,0.3182083939340873,2.8839815,2.8368227,1.9357872,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
205499655242974464,75.49223197537926,43.823296688371194,0.9878818319946335,0.8829651653173848,-3.06482445317715,1.7086848,2.847648,0.96053123,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
2769202742740232960,3.3089703843753013,15.183550741446307,6.947422027434692,0.4915025684300727,-10.72983322504956,1.9729953,2.8534293,0.09509516,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,37078.758,4.0752,-0.4895,202.2106,0.6432,0.6523,0.3562
3143264535611892096,111.78744022702931,8.289146534444166,,,,,2.856039,0.097438335,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
1823067317695766784,299.6895907690142,19.4922471120651,11.337545204585858,65.00494835300688,22.72079936785127,8.185856,2.8593628,1.6970007,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
2199493438511811712,332.7137697826255,58.20128527773775,3.2971978923053005,13.358975544208866,5.274814743911376,1.4342905,2.8701382,1.5724754,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
583588100209595776,133.84799100696154,5.9456285938922715,21.313272879490093,-101.03709490331457,14.261244607726608,3.3400834,2.8702028,1.1994629,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
2858629802998456576,9.832595312681915,30.86050281776377,31.573488734557774,176.85629399879502,-108.17132628918509,5.4766917,2.8720777,1.4206281,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
4444057469252265984,254.41575470820635,9.374984808370574,37.112505074250734,-292.63793453634236,-9.948193103141083,3.257183,2.8820894,1.3088837,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
66714384142368256,56.87125084725649,24.10493447522506,,,,,2.896132,0.14834332,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
229898024422755840,59.463595170524904,40.0100950978535,5.331620151096612,16.84503530613945,-23.553843136836534,3.2109694,2.904279,0.008548498,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,38816.12,3.8686,-0.503,322.7157,0.6128,0.6218,0.3397
1517698716348324992,194.0056156711975,38.31862104268021,32.722737796620656,-233.7755313345049,55.034770927991445,8.417524,2.9043932,0.2194066,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3402918982515591168,84.41119325636477,21.14245103416954,,,,,2.9119813,0.037825584,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
2079784488001577600,296.2439176177008,45.13102484391075,21.14741161121059,41.87016581274261,47.297743168717744,2.9419756,2.9163165,0.2526536,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
2093931938472201600,283.62614120001314,36.89862858866195,4.235186837675473,-6.5978879360707055,1.9527840223340567,4.7713146,2.922179,2.384991,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
892348694913501952,113.64979381874497,31.88850351976742,,,,,2.9247973,0.4128492,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
2281778105594488192,354.83578083298244,77.63312481414683,72.51669209892496,-64.86017762406422,171.15860250258777,3.2124221,2.9429574,1.2568743,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
1614731957531452544,231.23232031030997,58.966142735645974,32.52388531619131,-8.182586516680766,17.296024945644415,2.676171,2.9729202,1.3520339,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
1851924859353116928,318.2340887866534,30.226696772221253,21.81303235858556,-3.7915252059352493,-45.42939001735778,3.1920905,2.9821486,1.1928167,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
248577867988535296,55.731412103792316,47.78739289427855,6.243474592998773,29.038044099843425,-23.36491570546787,2.9155853,2.9823132,0.034811497,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3098404220680931968,124.1286317978316,9.185323935788704,10.102592897316667,-45.67916058543277,-49.50480605477476,2.9500523,3.0001826,1.5984769,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
4314399312979641728,286.3525049765623,13.863053278714878,38.23294898965933,-6.57492134089543,-95.90884032512517,2.5176792,3.001118,0.30376935,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
329384516560293248,32.38675355041934,34.98711988193324,,,,,3.0077727,0.43327308,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
757565233820538752,169.61959969105789,33.0944300347131,7.982310491470233,-26.138812034262333,27.891993400528,2.2579427,3.0204449,1.5898306,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
1696877570753454208,230.1818712785812,71.83410165777194,6.595867221744522,-15.907549565254666,17.145613499942602,4.681328,3.0218675,0.4629395,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
1487434040320076800,218.01881769228896,38.30892269460632,37.91254655500852,-114.34365542209365,151.78788107079836,2.589434,3.022188,0.4798348,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,7139.405,3.5618,-0.4902,24.8359,0.0,0.0,0.0
2162316545207257600,316.2328118253326,43.9278571769806,2.836313901245389,10.061681773655254,0.8611772003377918,2.2931619,3.0638983,1.7368188,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
1018776176872261248,143.20753978122536,51.67490604097004,73.82839808283359,-942.5671400184004,-542.0162846102697,3.7485316,3.0717425,0.8285754,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3288921720025503360,72.46212402119102,6.9613310085374644,124.61980141424488,463.9544034849098,11.937009936843957,3.9249425,3.0879216,0.8058183,,"NOT_AVAILABLE",0,true,true,false,false,false,true,false,6154.11,4.0309,-0.8722,8.016,0.0,0.0,0.0
196944217825405184,89.98371736337808,45.936700316237285,4.515407302318046,-3.754685873034695,-7.78494986526491,9.425242,3.0882971,2.294921,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
1061909811871141504,172.85040436553678,69.33099194674183,8.645797394390561,-41.23980723462354,-18.851433095729824,2.4780712,3.1029344,1.8182423,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
1014058103758571520,134.7989643318015,48.040871471105525,68.00099930164292,-439.83552453066625,-214.0709500414631,4.8404894,3.120973,0.50758815,13.000446,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,7498.3286,3.9261,-1.7544,14.7754,0.0,0.0,0.0
4573412435280434560,258.7578570009893,24.83850638924531,42.48084539964649,-20.95395629310213,-156.76715982654696,3.0741808,3.130809,0.34447908,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3400796031719045632,83.05313628063799,18.59421655157538,1.5207023448393597,0.9565282493019445,-4.511302181298485,2.662109,3.1337926,2.329281,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
454491381981202944,42.67433778950114,55.89543428763181,3.265744722465881,16.34593379861261,-13.51791178717059,2.8863773,3.1448548,1.7528703,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
1041808368494264576,127.56491125025244,60.71768972076183,17.933453100456937,-133.6435612588574,-107.664450660585,1.2167418,3.1493552,1.1214743,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5114.489,2.3852,-0.9402,59.3034,1.0E-4,1.0E-4,0.0
1632499034644723968,257.1964366984523,65.7147909130057,7.8274239118414135,-16.54968473371583,32.75683370175901,5.2516108,3.1570117,0.029368877,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
200929706966014976,75.6195856403002,41.075746103013174,1.4243804312657276,12.092598067774258,-19.324312001804586,5.5812616,3.1632786,1.6257279,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
1284537517514584704,217.95693766582724,30.371969326102114,19.854976065680784,-100.53064484129288,119.86987605195637,3.2418854,3.164287,1.4698334,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
1621259036510505344,224.3950073429196,65.9325976765071,9.85144476370445,-79.45695685826611,33.561441871200365,5.7455015,3.1697965,2.5372167,,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,
201261278441958656,76.62890153390961,41.23417207468237,14.020760617529195,29.77063204785774,-68.32510056257638,2.0529706,3.1723478,-0.08008838,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
2195115561168483712,311.32320634108095,61.84241929401267,69.597553957676,85.99344103538436,818.4511251587252,3.0052545,3.1779127,1.1867034,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
2272185759996420992,322.16505269614026,70.56071944518608,,,,,3.19459,-0.22045112,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
399402894487590144,24.498581855369736,48.62771419048821,18.548940022155016,62.967890999140955,-111.99850743934499,3.113375,3.2095633,1.4348543,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
1278391075717325312,228.87612720122996,33.31433528392251,27.074645953253125,84.38252627225717,-111.5907867978561,2.5035481,3.2112799,1.2281203,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
2211820991085587584,342.41934656416254,66.19984964631519,27.286898448831035,-65.94656790624168,-124.96706267589808,2.7361765,3.222498,1.2832088,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
4594497769766809216,266.6132135058437,27.717275040505413,119.92480848370072,-312.0873775804219,-773.1790550724331,3.8826666,3.2384055,1.0220034,,"NOT_AVAILABLE",0,true,true,false,false,false,false,false,,,,,,,
1352588216303348608,250.7242233003289,38.92187538840611,29.259479569758373,35.48159208640796,-85.39456849632069,3.435432,3.2446299,1.1990156,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
1296713990316692096,225.4862720556191,40.39043449121325,13.878018045623234,-40.70832732772827,-30.167885429277188,3.4387867,3.244982,1.1887541,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3352485999058854912,101.32182967483567,12.89474308933157,54.189438370902394,-114.56401293447146,-191.67097112394018,1.849533,3.2463484,0.69255114,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
2043823929421342848,284.73591160914657,32.68956324554115,4.965623359553961,-2.979656761569392,1.6885986828730914,3.874403,3.2489738,0.23184443,-19.554564,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
583151353574583552,131.69296636203666,6.418581627264177,,,,,3.2565942,0.9882128,,"NOT_AVAILABLE",0,true,true,false,false,false,false,false,,,,,,,
488354175450563968,57.380326534704494,65.52591009149197,3.32880597098895,0.3185032622522419,-15.593321938080242,2.3155835,3.267435,2.304491,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
1876510592179455744,342.50151443616926,24.60139285847616,28.933976055518585,145.24028980212034,-42.39560113284592,2.8882442,3.2745838,1.1968596,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
4289041379340453376,291.37571419357977,3.115149121732988,,,,,3.2803674,0.58170414,-36.592125,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
48026706558487040,67.15467370962931,19.180273317307044,22.36535445562801,107.5257715587816,-36.20007001971977,2.4488063,3.2804532,1.2369773,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4724.67,2.11,-0.8923,45.7471,1.0E-4,1.0E-4,0.0
2082600852679281408,303.40796229720166,46.74133773743381,2.916701118242992,1.7438238370087338,3.389795048831248,3.9091358,3.2822554,1.5570946,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
299464296907113984,28.27050196220287,29.577783036034866,,,,,3.3050761,0.75840974,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
1575287046603605888,183.85734834773095,57.03265316489124,40.32790069695137,103.94679584135581,8.141463801370662,2.6350956,3.3111024,0.26148772,-12.387454,"NOT_AVAILABLE",1,true,true,false,false,false,true,true,8298.355,3.9433,-0.4433,24.8566,1.0E-4,1.0E-4,0.0
2084154943646648320,303.8680187380917,47.71421578458536,3.2558384788946304,0.17967865729837695,-2.319248461213489,4.1484118,3.3171265,1.7915502,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
425040000962559616,12.285227381524425,57.81272812559009,168.83216034019418,1078.6091666696218,-551.1334202185512,3.1213033,3.3200667,0.8868861,,"NOT_AVAILABLE",0,true,true,false,false,false,true,false,5726.01,4.308,-0.972,5.9149,0.0,0.0,0.0
3897724469419137664,176.4647373314568,6.528561818446899,9.84462371253032,-21.085884544115533,-182.90312888508535,3.0909705,3.3209586,1.8368912,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
786420645182229504,176.51164393918745,47.779531623706106,16.438163304328924,-138.29738773712918,28.66047320702686,2.1468503,3.3287191,1.42221,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
867815979158660352,116.11171060337323,24.39777124966751,22.090679593280267,-28.40301618189953,-50.67451959821298,2.9867437,3.3391395,1.1857357,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4875.5176,2.1478,-0.827,44.4564,0.0,0.0,0.0
3970052886914547712,168.55974451077685,15.42922142120597,20.31598800388607,-60.53773439344817,-78.67471337068953,2.3978438,3.339625,0.17167759,6.887654,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
725422076533653504,154.17266567485967,23.417280264419933,14.03767909082779,21.160987796770264,-8.263036062408592,1.685054,3.3467774,0.633281,-12.316331,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
1197588859547184640,237.18465990742192,18.141171933429998,8.523070485044334,-52.40655443825129,-88.41932366245398,2.7592351,3.348804,1.8989244,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
511974502720839040,28.599188504594277,63.670018347664225,7.003721351367755,29.587486438288494,-18.386769503554564,2.4672916,3.3546658,-0.027085543,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,14805.9375,3.5525,-0.2792,116.1287,0.1224,0.1215,0.0653
699870869414974336,137.66159865872208,30.96298610131605,6.649020218077174,-10.722682764113625,-33.82237411571386,2.5095837,3.36875,3.9469929,,"VARIABLE",0,true,true,false,true,false,true,true,3541.0562,0.2571,0.3204,230.1518,2.3805,1.4131,0.9719
3312744219988782720,67.16608051054888,15.870784455320392,21.81251596251546,106.14776250704207,-20.293824952737538,4.6046376,3.3779078,0.39932775,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
11166438229308672,51.20302758439933,9.028538893521931,15.078813297551084,-66.3842445405924,-74.41348730919924,6.2043886,3.3823738,1.1385627,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,4911.413,2.0307,-1.1663,67.17,3.0E-4,2.0E-4,1.0E-4
2591891443195067264,22.870999185961374,15.34581754691887,8.733507455452296,28.583772574864522,-3.216513878931902,18.509811,3.3828592,1.211947,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5338.2964,1.9778,-0.2694,135.0189,0.4314,0.3483,0.1855
1421593566062037120,268.38296843103956,56.87299266128546,29.06031538624813,93.69808562980208,78.91420818612886,2.6932492,3.3842714,1.3848119,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
872128538640246144,113.98046139731666,26.89527337662016,12.876056855002979,-32.84069129467204,-106.00246713633416,2.180723,3.3864715,1.8178422,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
2266693630693936512,275.2720330521275,72.73127780355625,,,,,3.3877175,0.83912826,,"NOT_AVAILABLE",0,true,true,false,false,false,false,false,,,,,,,
3312052249215275904,64.94888616843296,15.627538192852759,21.664548744839898,116.24694786142689,-23.368325290143204,6.959422,3.4027567,1.2049625,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4831.808,2.3701,-0.5327,45.8222,0.0,0.0,0.0
1939115478598580352,354.39204130799976,46.456276552702825,38.573580782293064,159.60618429181037,-421.8217509852036,2.4672863,3.404353,1.2695382,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
1243381938292692096,207.36890789539856,15.798083162203483,13.422818758026837,-93.26884995812442,40.16644391213432,2.334076,3.41004,1.7514839,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
588551501854159744,145.2869906228765,9.892141951709274,24.19762317452514,-142.62067344970026,-37.33765440978749,3.2411664,3.4208007,0.75040364,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
2717594072113956352,340.3658528815996,10.831311075878627,,,,,3.4208996,0.034724712,9.226687,"NOT_AVAILABLE",0,false,false,true,false,false,false,false,,,,,,,
805881416880407936,154.273151903808,42.91419397562115,14.459394988101115,-152.97389173451876,-49.46249605515297,8.851105,3.446242,0.14738464,13.817643,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
2658974606111711488,349.29478470898414,3.2823685553650206,24.195792360183937,759.2682723217785,17.5681487595583,2.838752,3.4492388,1.219346,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
216172202295911808,89.88240091334609,54.28410268168888,,,,,3.4518437,1.2357638,,"NOT_AVAILABLE",0,true,true,false,false,false,false,false,,,,,,,
866177431955478144,110.03059448904996,21.982238707455554,53.769203794860104,-27.72219816147847,-14.70169052772772,2.6125383,3.4571264,0.56331587,0.15482982,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
4584613194593381888,269.4416075906706,29.24779516999184,23.854364728105196,81.9189572338475,-18.96221500640302,2.8149064,3.4648023,1.160064,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3796442680948579328,177.67712091756832,1.763518531662046,90.89451645739487,740.7463388207854,-270.92722745007603,2.811269,3.468565,0.8189659,4.3812613,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6000.8833,4.0924,-0.0416,11.0006,0.0,0.0,0.0
4609802834185436928,269.06327056542517,37.250566408097306,4.100249049969286,2.955860344927297,6.691811570409807,2.3266,3.47414,1.4510767,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3305012316783533056,60.1700400180681,12.490288479392149,8.039726228877436,-6.562340923944948,-12.591363746509233,5.0093975,3.4756324,-0.02798009,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,15536.487,3.6182,-0.8,108.3914,0.2933,0.2896,0.1559
4296708789290712064,298.8285089900959,6.404626612168723,73.52487469097186,45.943752101692965,-480.9649180671844,2.8797898,3.4819748,1.1103241,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
